station,valid,tmpf,dwpf,relh,drct,sknt,p01i,alti,mslp,vsby,gust,skyc1,skyc2,skyc3,skyc4,skyl1,skyl2,skyl3,skyl4,wxcodes,ice_accretion_1hr,ice_accretion_3hr,ice_accretion_6hr,peak_wind_gust,peak_wind_drct,peak_wind_time,feel,metar,snowdepth
RDU,2025-05-11 23:20,67.00,62.00,83.97,90.00,4.00,0.00,30.25,M,10.00,M,FEW,BKN,BKN,BKN,800.00,1000.00,12000.00,25000.00,M,M,M,M,M,M,M,67.00,KRDU 120320Z 09004KT 10SM FEW008 BKN010 BKN120 BKN250 19/17 A3025 RMK AO2 T01940167,M
RDU,2025-05-11 23:31,67.00,62.00,83.97,M,3.00,0.00,30.25,M,10.00,M,BKN,OVC,M,M,900.00,2900.00,M,M,M,M,M,M,M,M,M,67.00,KRDU 120331Z VRB03KT 10SM BKN009 OVC029 19/17 A3025 RMK AO2 T01940167,M
RDU,2025-05-11 23:51,67.00,62.00,83.97,60.00,3.00,0.00,30.25,1024.00,10.00,M,BKN,OVC,M,M,800.00,2600.00,M,M,M,M,M,M,M,M,M,67.00,KRDU 120351Z 06003KT 10SM BKN008 OVC026 19/17 A3025 RMK AO2 SLP240 T01940167,M
RDU,2025-05-12 00:45,66.20,62.60,88.18,90.00,5.00,0.00,30.24,M,8.00,M,OVC,M,M,M,400.00,M,M,M,M,M,M,M,M,M,M,66.20,KRDU 120445Z 09005KT 8SM OVC004 19/17 A3024 RMK AO2,M
RDU,2025-05-12 00:51,67.00,62.00,83.97,80.00,6.00,0.00,30.24,1023.60,2.00,M,OVC,M,M,M,300.00,M,M,M,BR,M,M,M,M,M,M,67.00,KRDU 120451Z 08006KT 2SM BR OVC003 19/17 A3024 RMK AO2 SFC VIS 5 SLP236 T01940167 402060144,M
RDU,2025-05-12 00:59,67.00,63.00,86.98,80.00,5.00,0.00,30.24,M,1.00,M,OVC,M,M,M,300.00,M,M,M,BR,M,M,M,M,M,M,67.00,KRDU 120459Z 08005KT 1SM BR OVC003 19/17 A3024 RMK AO2 TWR VIS 2 T01940172,M
RDU,2025-05-12 01:36,67.00,63.00,86.98,80.00,5.00,0.00,30.23,M,2.00,M,OVC,M,M,M,400.00,M,M,M,BR,M,M,M,M,M,M,67.00,KRDU 120536Z 08005KT 2SM BR OVC004 19/17 A3023 RMK AO2 SFC VIS 3 T01940172,M
RDU,2025-05-12 01:51,67.00,63.00,86.98,90.00,4.00,0.00,30.23,1023.50,2.00,M,OVC,M,M,M,300.00,M,M,M,BR,M,M,M,M,M,M,67.00,KRDU 120551Z 09004KT 2SM BR OVC003 19/17 A3023 RMK AO2 SFC VIS 3 SLP235 T01940172 10200 20178 58005,M
RDU,2025-05-12 02:15,67.00,63.00,86.98,90.00,7.00,0.00,30.23,M,0.75,M,OVC,M,M,M,200.00,M,M,M,BR,M,M,M,M,M,M,67.00,KRDU 120615Z 09007KT 3/4SM BR OVC002 19/17 A3023 RMK AO2 TWR VIS 2 T01940172,M
RDU,2025-05-12 02:51,67.00,63.00,86.98,80.00,5.00,0.00,30.23,1023.40,0.75,M,OVC,M,M,M,200.00,M,M,M,BR,M,M,M,M,M,M,67.00,KRDU 120651Z 08005KT 3/4SM BR OVC002 19/17 A3023 RMK AO2 TWR VIS 2 SLP234 T01940172,M
RDU,2025-05-12 03:19,67.00,63.00,86.98,50.00,4.00,0.00,30.23,M,1.50,M,OVC,M,M,M,300.00,M,M,M,BR,M,M,M,M,M,M,67.00,KRDU 120719Z 05004KT 1 1/2SM BR OVC003 19/17 A3023 RMK AO2 TWR VIS 2 T01940172,M
RDU,2025-05-12 03:51,67.00,63.00,86.98,70.00,3.00,0.00,30.23,1023.30,2.00,M,OVC,M,M,M,300.00,M,M,M,BR,M,M,M,M,M,M,67.00,KRDU 120751Z 07003KT 2SM BR OVC003 19/17 A3023 RMK AO2 SLP233 T01940172,M
RDU,2025-05-12 04:51,67.00,63.00,86.98,50.00,3.00,T,30.22,1023.10,2.00,M,BKN,OVC,M,M,400.00,2000.00,M,M,BR,M,M,M,M,M,M,67.00,KRDU 120851Z 05003KT 2SM BR BKN004 OVC020 19/17 A3022 RMK AO2 SFC VIS 4 RAB12E49 SLP231 P0000 60000 T01940172 58004,M
RDU,2025-05-12 05:29,67.00,63.00,86.98,80.00,5.00,T,30.22,M,2.00,M,FEW,BKN,OVC,M,400.00,1500.00,5000.00,M,BR,M,M,M,M,M,M,67.00,KRDU 120929Z 08005KT 2SM BR FEW004 BKN015 OVC050 19/17 A3022 RMK AO2 SFC VIS 6 RAB05E29 P0000 T01940172,M
RDU,2025-05-12 05:51,67.00,63.00,86.98,60.00,3.00,T,30.21,1022.80,2.00,M,FEW,BKN,OVC,M,400.00,1400.00,5000.00,M,BR,M,M,M,M,M,M,67.00,KRDU 120951Z 06003KT 2SM BR FEW004 BKN014 OVC050 19/17 A3021 RMK AO2 SFC VIS 6 RAB05E29 SLP228 P0000 T01940172,M
RDU,2025-05-12 06:14,68.00,63.00,84.03,80.00,4.00,0.00,30.21,M,2.00,M,FEW,OVC,M,M,300.00,700.00,M,M,BR,M,M,M,M,M,M,68.00,KRDU 121014Z 08004KT 2SM BR FEW003 OVC007 20/17 A3021 RMK AO2 SFC VIS 4 T02000172,M
RDU,2025-05-12 06:51,68.00,63.00,84.03,M,6.00,0.00,30.21,1022.80,2.00,M,BKN,OVC,M,M,500.00,2000.00,M,M,BR,M,M,M,M,M,M,68.00,KRDU 121051Z VRB06KT 2SM BR BKN005 OVC020 20/17 A3021 RMK AO2 SFC VIS 3 SLP228 T02000172,M
RDU,2025-05-12 07:00,68.00,64.00,87.03,70.00,6.00,0.00,30.22,M,3.00,M,BKN,OVC,M,M,500.00,2000.00,M,M,BR,M,M,M,M,M,M,68.00,KRDU 121100Z 07006KT 3SM BR BKN005 OVC020 20/18 A3022 RMK AO2 SFC VIS 4 T02000178,M
RDU,2025-05-12 07:51,69.00,64.00,84.09,90.00,6.00,0.00,30.21,1022.80,5.00,M,BKN,OVC,M,M,500.00,1000.00,M,M,BR,M,M,M,M,M,M,69.00,KRDU 121151Z 09006KT 5SM BR BKN005 OVC010 21/18 A3021 RMK AO2 SLP228 60000 70010 T02060178 10206 20194 56002,M
RDU,2025-05-12 08:51,70.00,65.00,84.16,90.00,7.00,0.00,30.22,1022.80,5.00,M,OVC,M,M,M,500.00,M,M,M,BR,M,M,M,M,M,M,70.00,KRDU 121251Z 09007KT 5SM BR OVC005 21/18 A3022 RMK AO2 SLP228 CIG 004V007 T02110183,M
RDU,2025-05-12 09:51,71.00,66.00,84.22,80.00,9.00,0.01,30.21,1022.70,3.00,M,BKN,OVC,M,M,600.00,1100.00,M,M,-RA BR,M,M,M,M,M,M,71.00,KRDU 121351Z COR 08009KT 3SM -RA BR BKN006 OVC011 22/19 A3021 RMK AO2 RAB30 SLP227 P0001 T02170189,M
RDU,2025-05-12 10:42,71.00,67.00,87.19,120.00,6.00,0.06,30.22,M,1.25,M,BKN,OVC,M,M,600.00,1300.00,M,M,RA BR,M,M,M,M,M,M,71.00,KRDU 121442Z 12006KT 1 1/4SM RA BR BKN006 OVC013 22/19 A3022 RMK AO2 SFC VIS 1 1/2 P0006 T02170194,M
RDU,2025-05-12 10:51,71.00,67.00,87.19,M,5.00,0.16,30.22,1023.00,1.25,M,BKN,BKN,OVC,M,600.00,1500.00,2500.00,M,RA BR,M,M,M,M,M,M,71.00,KRDU 121451Z VRB05KT 1 1/4SM RA BR BKN006 BKN015 OVC025 22/19 A3022 RMK AO2 SFC VIS 2 SLP230 P0016 60017 T02170194 53003,M
RDU,2025-05-12 11:11,72.00,67.00,84.28,130.00,6.00,0.14,30.22,M,3.00,M,BKN,BKN,OVC,M,700.00,1500.00,7500.00,M,-RA BR,M,M,M,M,M,M,72.00,KRDU 121511Z 13006KT 3SM -RA BR BKN007 BKN015 OVC075 22/19 A3022 RMK AO2 SFC VIS 4 P0014 T02220194,M
RDU,2025-05-12 11:51,72.00,67.00,84.28,120.00,8.00,0.15,30.21,1022.60,7.00,M,BKN,BKN,OVC,M,800.00,2500.00,10000.00,M,-RA,M,M,M,M,M,M,72.00,KRDU 121551Z 12008KT 7SM -RA BKN008 BKN025 OVC100 22/19 A3021 RMK AO2 SLP226 P0015 T02220194,M
RDU,2025-05-12 12:51,72.00,67.00,84.28,110.00,8.00,0.02,30.18,1021.60,7.00,M,BKN,BKN,OVC,M,1000.00,5500.00,12000.00,M,-RA,M,M,M,M,M,M,72.00,KRDU 121651Z 11008KT 7SM -RA BKN010 BKN055 OVC120 22/19 A3018 RMK AO2 SLP216 CIG 008V012 P0002 T02220194,M
RDU,2025-05-12 13:51,72.00,67.00,84.28,120.00,9.00,T,30.16,1021.00,7.00,M,SCT,BKN,OVC,M,1000.00,7000.00,12000.00,M,-RA,M,M,M,M,M,M,72.00,KRDU 121751Z 12009KT 7SM -RA SCT010 BKN070 OVC120 22/19 A3016 RMK AO2 SLP210 P0000 60034 T02220194 10228 20206 58020,M
RDU,2025-05-12 14:51,71.00,66.00,84.22,110.00,8.00,0.06,30.15,1020.50,6.00,M,SCT,BKN,OVC,M,1200.00,7000.00,11000.00,M,-RA BR,M,M,M,M,M,M,71.00,KRDU 121851Z 11008KT 6SM -RA BR SCT012 BKN070 OVC110 22/19 A3015 RMK AO2 SLP205 P0006 T02170189,M
RDU,2025-05-12 15:30,71.00,67.00,87.19,100.00,9.00,0.05,30.13,M,6.00,M,BKN,BKN,OVC,M,1200.00,7000.00,11000.00,M,-RA BR,M,M,M,M,M,M,71.00,KRDU 121930Z 10009KT 6SM -RA BR BKN012 BKN070 OVC110 22/19 A3013 RMK AO2 P0005 T02170194,M
RDU,2025-05-12 15:51,72.00,67.00,84.28,100.00,9.00,0.08,30.13,1019.80,6.00,M,BKN,BKN,OVC,M,1000.00,3000.00,11000.00,M,-RA BR,M,M,M,M,M,M,72.00,KRDU 121951Z 10009KT 6SM -RA BR BKN010 BKN030 OVC110 22/19 A3013 RMK AO2 SLP198 P0008 T02220194,M
RDU,2025-05-12 16:51,72.00,66.00,81.41,90.00,8.00,T,30.09,1018.70,8.00,M,BKN,OVC,M,M,1000.00,1600.00,M,M,-RA,M,M,M,M,M,M,72.00,KRDU 122051Z 09008KT 8SM -RA BKN010 OVC016 22/19 A3009 RMK AO2 RAE24B47 SLP187 P0000 60014 T02220189 58023,M
RDU,2025-05-12 17:51,71.00,66.00,84.22,90.00,10.00,T,30.07,1017.90,8.00,M,BKN,OVC,M,M,700.00,1600.00,M,M,-RA,M,M,M,M,M,M,71.00,KRDU 122151Z 09010KT 8SM -RA BKN007 OVC016 22/19 A3007 RMK AO2 SLP179 P0000 T02170189,M
RDU,2025-05-12 18:51,71.00,66.00,84.22,100.00,8.00,T,30.05,1017.20,7.00,M,BKN,OVC,M,M,700.00,1700.00,M,M,-RA,M,M,M,M,M,M,71.00,KRDU 122251Z 10008KT 7SM -RA BKN007 OVC017 22/19 A3005 RMK AO2 SLP172 P0000 T02170189,M
RDU,2025-05-12 19:51,71.00,66.00,84.22,120.00,8.00,0.03,30.06,1017.50,7.00,M,BKN,BKN,OVC,M,600.00,1700.00,5500.00,M,-RA,M,M,M,M,M,M,71.00,KRDU 122351Z 12008KT 7SM -RA BKN006 BKN017 OVC055 22/19 A3006 RMK AO2 SLP175 P0003 60017 T02170189 10222 20217 55012,M
RDU,2025-05-12 20:18,71.00,66.00,84.22,110.00,8.00,T,30.05,M,7.00,19.00,SCT,BKN,OVC,M,600.00,1200.00,18000.00,M,-RA,M,M,M,M,M,M,71.00,KRDU 130018Z 11008G19KT 7SM -RA SCT006 BKN012 OVC180 22/19 A3005 RMK AO2 CB DSNT S-SW P0000 T02170189,M
RDU,2025-05-12 20:51,70.00,66.00,87.14,100.00,9.00,0.05,30.04,1017.00,7.00,M,SCT,BKN,OVC,M,600.00,1200.00,18000.00,M,-RA,M,M,M,M,M,M,70.00,KRDU 130051Z 10009KT 7SM -RA SCT006 BKN012 OVC180 21/19 A3004 RMK AO2 SLP170 P0005 T02110189,M
RDU,2025-05-12 21:51,70.00,65.00,84.16,110.00,9.00,0.01,30.04,1016.80,10.00,M,BKN,BKN,OVC,M,700.00,1000.00,18000.00,M,M,M,M,M,M,M,M,70.00,KRDU 130151Z 11009KT 10SM BKN007 BKN010 OVC180 21/18 A3004 RMK AO2 RAE32 SLP168 P0001 T02110183,M
RDU,2025-05-12 22:51,71.00,66.00,84.22,120.00,7.00,T,30.03,1016.50,10.00,M,BKN,OVC,M,M,600.00,1200.00,M,M,-RA,M,M,M,M,M,M,71.00,KRDU 130251Z 12007KT 10SM -RA BKN006 OVC012 22/19 A3003 RMK AO2 RAB51 SLP165 P0000 60006 T02170189 56010,M
RDU,2025-05-12 23:32,71.00,66.00,84.22,130.00,11.00,T,30.03,M,10.00,22.00,FEW,BKN,OVC,M,700.00,1300.00,9000.00,M,M,M,M,M,M,M,M,71.00,KRDU 130332Z 13011G22KT 10SM FEW007 BKN013 OVC090 22/19 A3003 RMK AO2 RAE32 P0000 T02170189,M
RDU,2025-05-12 23:51,71.00,66.00,84.22,130.00,10.00,T,30.02,1016.30,10.00,21.00,FEW,BKN,OVC,M,700.00,1300.00,9500.00,M,M,M,M,M,M,M,M,71.00,KRDU 130351Z 13010G21KT 10SM FEW007 BKN013 OVC095 22/19 A3002 RMK AO2 RAE32 SLP163 P0000 T02170189,M
RDU,2025-05-13 00:18,71.00,66.00,84.22,130.00,9.00,T,30.02,M,10.00,18.00,FEW,BKN,OVC,M,800.00,3700.00,9500.00,M,-RA,M,M,M,M,M,M,71.00,KRDU 130418Z 13009G18KT 10SM -RA FEW008 BKN037 OVC095 22/19 A3002 RMK AO2 RAB07 P0000 T02170189,M
RDU,2025-05-13 00:35,71.00,66.00,84.22,120.00,10.00,T,30.02,M,8.00,16.00,FEW,BKN,OVC,M,800.00,2000.00,9500.00,M,-RA,M,M,M,M,M,M,71.00,KRDU 130435Z 12010G16KT 8SM -RA FEW008 BKN020 OVC095 22/19 A3002 RMK AO2 RAB07 P0000 T02170189,M
RDU,2025-05-13 00:51,70.00,66.00,87.14,130.00,8.00,0.01,30.02,1016.20,10.00,M,FEW,BKN,OVC,M,800.00,1400.00,12000.00,M,-RA,M,M,M,M,M,M,70.00,KRDU 130451Z 13008KT 10SM -RA FEW008 BKN014 OVC120 21/19 A3002 RMK AO2 RAB07 SLP162 P0001 T02110189 402280194,M
RDU,2025-05-13 01:19,70.00,65.00,84.16,140.00,7.00,T,30.02,M,10.00,M,FEW,BKN,OVC,M,800.00,3800.00,12000.00,M,-RA,M,M,M,M,M,M,70.00,KRDU 130519Z 14007KT 10SM -RA FEW008 BKN038 OVC120 21/18 A3002 RMK AO2 P0000 T02110183,M
RDU,2025-05-13 01:33,70.00,66.00,87.14,140.00,5.00,T,30.02,M,1.50,M,FEW,BKN,OVC,M,700.00,1500.00,6000.00,M,-RA BR,M,M,M,M,M,M,70.00,KRDU 130533Z 14005KT 1 1/2SM -RA BR FEW007 BKN015 OVC060 21/19 A3002 RMK AO2 P0000 T02110189,M
RDU,2025-05-13 01:51,70.00,65.00,84.16,180.00,8.00,0.06,30.01,1015.70,4.00,M,FEW,BKN,OVC,M,500.00,1200.00,6000.00,M,-RA BR,M,M,M,M,M,M,70.00,KRDU 130551Z 18008KT 4SM -RA BR FEW005 BKN012 OVC060 21/18 A3001 RMK AO2 SLP157 P0006 60013 T02110183 10217 20211 58007,M
RDU,2025-05-13 02:04,70.00,65.00,84.16,120.00,5.00,0.05,30.00,M,4.00,M,FEW,BKN,OVC,M,500.00,3500.00,6000.00,M,-RA BR,M,M,M,M,M,M,70.00,KRDU 130604Z 12005KT 4SM -RA BR FEW005 BKN035 OVC060 21/18 A3000 RMK AO2 P0005 T02110183,M
RDU,2025-05-13 02:42,69.00,65.00,87.08,90.00,5.00,0.06,29.97,M,2.00,M,FEW,BKN,OVC,M,500.00,3500.00,6000.00,M,-RA BR,M,M,M,M,M,M,69.00,KRDU 130642Z 09005KT 2SM -RA BR FEW005 BKN035 OVC060 21/18 A2997 RMK AO2 P0006 T02060183,M
RDU,2025-05-13 02:51,69.00,65.00,87.08,90.00,4.00,0.10,29.97,1014.40,1.00,M,FEW,BKN,OVC,M,500.00,2500.00,6000.00,M,RA BR,M,M,M,M,M,M,69.00,KRDU 130651Z 09004KT 1SM RA BR FEW005 BKN025 OVC060 21/18 A2997 RMK AO2 TWR VIS 2 SLP144 P0010 T02060183,M
RDU,2025-05-13 03:02,69.00,65.00,87.08,90.00,5.00,0.07,29.97,M,2.00,M,BKN,BKN,OVC,M,700.00,1500.00,6000.00,M,-RA BR,M,M,M,M,M,M,69.00,KRDU 130702Z 09005KT 2SM -RA BR BKN007 BKN015 OVC060 21/18 A2997 RMK AO2 P0007 T02060183,M
RDU,2025-05-13 03:51,70.00,66.00,87.14,110.00,8.00,0.09,29.94,1013.60,2.00,M,FEW,BKN,OVC,M,500.00,2200.00,4000.00,M,-RA,M,M,M,M,M,M,70.00,KRDU 130751Z 11008KT 2SM -RA FEW005 BKN022 OVC040 21/19 A2994 RMK AO2 SFC VIS 10 RAE24B48 SLP136 P0009 T02110189,M
RDU,2025-05-13 03:55,70.00,66.00,87.14,100.00,5.00,T,29.94,M,10.00,M,FEW,BKN,OVC,M,500.00,2200.00,4000.00,M,-RA,M,M,M,M,M,M,70.00,KRDU 130755Z 10005KT 10SM -RA FEW005 BKN022 OVC040 21/19 A2994 RMK AO2 P0000 T02110189,M
RDU,2025-05-13 04:13,70.00,66.00,87.14,100.00,8.00,T,29.94,M,10.00,M,SCT,BKN,OVC,M,700.00,1500.00,4000.00,M,-TSRA,M,M,M,M,M,M,70.00,KRDU 130813Z 10008KT 10SM -TSRA SCT007 BKN015CB OVC040 21/19 A2994 RMK AO2 TSB13 FRQ LTGICCG S-W TS S-W MOV N P0000 T02110189,M
RDU,2025-05-13 04:27,70.00,66.00,87.14,90.00,7.00,0.02,29.93,M,5.00,M,BKN,OVC,M,M,700.00,2000.00,M,M,-TSRA BR,M,M,M,M,M,M,70.00,KRDU 130827Z 09007KT 5SM -TSRA BR BKN007CB OVC020 21/19 A2993 RMK AO2 TSB13 FRQ LTGICCG SW-W TS SW-W MOV N P0002 T02110189,M
RDU,2025-05-13 04:51,70.00,66.00,87.14,110.00,5.00,0.10,29.94,1013.50,2.50,M,BKN,OVC,M,M,700.00,1500.00,M,M,TSRA BR,M,M,M,M,M,M,70.00,KRDU 130851Z 11005KT 2 1/2SM TSRA BR BKN007CB OVC015 21/19 A2994 RMK AO2 TSB13 SLP135 FRQ LTGICCG SW-N TS SW-N MOV N P0010 60029 T02110189 56022,M
RDU,2025-05-13 05:05,70.00,66.00,87.14,160.00,3.00,0.05,29.95,M,6.00,M,BKN,OVC,M,M,800.00,1800.00,M,M,-RA BR,M,M,M,M,M,M,70.00,KRDU 130905Z 16003KT 6SM -RA BR BKN008 OVC018 21/19 A2995 RMK AO2 TSE05 OCNL LTG DSNT W-N P0005 T02110189,M
RDU,2025-05-13 05:51,70.00,66.00,87.14,200.00,5.00,0.14,29.94,1013.40,10.00,M,FEW,BKN,OVC,M,700.00,1300.00,6000.00,M,-RA,M,M,M,M,M,M,70.00,KRDU 130951Z 20005KT 10SM -RA FEW007 BKN013 OVC060 21/19 A2994 RMK AO2 TSE05 SLP134 P0014 T02110189,M
RDU,2025-05-13 06:01,70.00,65.00,84.16,180.00,5.00,T,29.94,M,10.00,M,FEW,BKN,OVC,M,700.00,1600.00,6000.00,M,M,M,M,M,M,M,M,70.00,KRDU 131001Z 18005KT 10SM FEW007 BKN016 OVC060 21/18 A2994 RMK AO2 RAE01 P0000 T02110183,M
RDU,2025-05-13 06:51,70.00,66.00,87.14,M,5.00,T,29.94,1013.30,10.00,M,FEW,BKN,BKN,BKN,500.00,1800.00,6000.00,25000.00,-RA,M,M,M,M,M,M,70.00,KRDU 131051Z VRB05KT 10SM -RA FEW005 BKN018 BKN060 BKN250 21/19 A2994 RMK AO2 RAE01B27 SLP133 P0000 T02110189,M
RDU,2025-05-13 07:51,71.00,66.00,84.22,130.00,7.00,T,29.93,1013.30,10.00,M,FEW,BKN,BKN,BKN,600.00,1800.00,4800.00,25000.00,M,M,M,M,M,M,M,71.00,KRDU 131151Z 13007KT 10SM FEW006 BKN018 BKN048 BKN250 22/19 A2993 RMK AO2 RAE1054 SLP133 P0000 60043 70107 T02170189 10217 20206 56002,M
RDU,2025-05-13 08:24,71.00,66.00,84.22,140.00,8.00,T,29.93,M,8.00,M,SCT,BKN,OVC,M,700.00,1200.00,4100.00,M,M,M,M,M,M,M,M,71.00,KRDU 131224Z 14008KT 8SM SCT007 BKN012 OVC041 22/19 A2993 RMK AO2 RAB04E15 P0000 T02170189,M
RDU,2025-05-13 08:51,70.00,66.00,87.14,140.00,7.00,T,29.93,1013.30,10.00,M,BKN,BKN,OVC,M,800.00,1500.00,4000.00,M,M,M,M,M,M,M,M,70.00,KRDU 131251Z 14007KT 10SM BKN008 BKN015 OVC040 21/19 A2993 RMK AO2 RAB04E15 SLP133 P0000 T02110189,M
RDU,2025-05-13 09:51,71.00,66.00,84.24,140.00,7.00,0.00,29.93,1013.20,10.00,M,BKN,OVC,M,M,700.00,1800.00,M,M,M,M,M,M,M,M,M,71.00,KRDU 131351Z 14007KT 10SM BKN007 OVC018 22/19 A2993 RMK AO2 SLP132 T02170189,M
RDU,2025-05-13 10:51,73.00,66.00,78.74,130.00,7.00,0.00,29.93,1013.00,10.00,M,BKN,BKN,OVC,M,900.00,1500.00,2600.00,M,M,M,M,M,M,M,M,73.00,KRDU 131451Z 13007KT 10SM BKN009 BKN015 OVC026 23/19 A2993 RMK AO2 SLP130 60000 T02280189 58003,M
RDU,2025-05-13 11:23,74.00,67.00,78.82,150.00,7.00,T,29.93,M,10.00,M,BKN,BKN,OVC,M,1000.00,2500.00,4200.00,M,-RA,M,M,M,M,M,M,74.00,KRDU 131523Z 15007KT 10SM -RA BKN010 BKN025 OVC042 23/19 A2993 RMK AO2 RAB22 P0000 T02330194,M
RDU,2025-05-13 11:51,74.00,66.00,76.14,130.00,7.00,T,29.92,1012.60,10.00,M,BKN,BKN,BKN,M,1300.00,3500.00,5000.00,M,-RA,M,M,M,M,M,M,74.00,KRDU 131551Z 13007KT 10SM -RA BKN013 BKN035 BKN050 23/19 A2992 RMK AO2 RAB22 SLP126 P0000 T02330189,M
RDU,2025-05-13 12:51,77.00,67.00,71.33,150.00,8.00,T,29.90,1011.90,10.00,M,BKN,BKN,BKN,M,1500.00,5000.00,25000.00,M,M,M,M,M,M,M,M,77.00,KRDU 131651Z 15008KT 120V180 10SM BKN015 BKN050 BKN250 25/19 A2990 RMK AO2 RAE50 SLP119 P0000 T02500194,M
RDU,2025-05-13 13:21,78.00,67.00,69.01,150.00,8.00,0.00,29.89,M,10.00,M,SCT,BKN,BKN,M,1800.00,5000.00,25000.00,M,M,M,M,M,M,M,M,78.00,KRDU 131721Z 15008KT 10SM SCT018 BKN050 BKN250 26/19 A2989 RMK AO2 T02560194,M
RDU,2025-05-13 13:51,80.00,66.00,62.44,120.00,6.00,0.00,29.87,1011.00,10.00,M,SCT,SCT,SCT,M,2200.00,5000.00,25000.00,M,M,M,M,M,M,M,M,82.08,KRDU 131751Z 12006KT 10SM SCT022 SCT050 SCT250 27/19 A2987 RMK AO2 SLP110 60000 T02670189 10272 20211 58019,M
RDU,2025-05-13 14:51,82.00,66.00,58.51,M,3.00,0.00,29.85,1010.10,10.00,M,SCT,SCT,SCT,M,2800.00,5000.00,25000.00,M,M,M,M,M,M,M,M,84.16,KRDU 131851Z VRB03KT 10SM SCT028 SCT050 SCT250 28/19 A2985 RMK AO2 SLP101 T02780189,M
RDU,2025-05-13 15:51,82.00,66.00,58.51,130.00,8.00,0.00,29.82,1009.40,10.00,M,SCT,SCT,SCT,M,2800.00,5000.00,25000.00,M,M,M,M,M,M,M,M,84.16,KRDU 131951Z 13008KT 10SM SCT028 SCT050 SCT250 28/19 A2982 RMK AO2 SLP094 CB DSNT SW-W T02780189,M
RDU,2025-05-13 16:51,81.00,65.00,58.37,160.00,6.00,0.00,29.81,1008.80,10.00,M,FEW,BKN,M,M,3500.00,25000.00,M,M,M,M,M,M,M,M,M,82.83,KRDU 132051Z 16006KT 10SM FEW035 BKN250 27/18 A2981 RMK AO2 SLP088 CB DSNT SW-W T02720183 56021,M
RDU,2025-05-13 17:51,79.00,66.00,64.51,240.00,9.00,0.00,29.81,1009.00,10.00,M,SCT,SCT,BKN,M,3800.00,5000.00,25000.00,M,M,M,M,M,M,M,M,79.00,KRDU 132151Z 24009KT 10SM SCT038TCU SCT050 BKN250 26/19 A2981 RMK AO2 SLP090 TCU OHD-S T02610189,M
RDU,2025-05-13 18:51,78.00,63.00,60.04,230.00,5.00,0.00,29.80,1008.70,10.00,M,FEW,SCT,BKN,M,3800.00,11000.00,25000.00,M,M,M,M,M,M,M,M,78.00,KRDU 132251Z 23005KT 10SM FEW038 SCT110 BKN250 26/17 A2980 RMK AO2 SLP087 CB DSNT SE-S AND NW T02560172,M
RDU,2025-05-13 19:51,76.00,62.00,61.93,190.00,5.00,0.00,29.81,1008.90,10.00,M,FEW,FEW,SCT,M,3800.00,11000.00,25000.00,M,M,M,M,M,M,M,M,76.00,KRDU 132351Z 19005KT 10SM FEW038 FEW110 SCT250 24/17 A2981 RMK AO2 SLP089 CB DSNT NW-NE-SE T02440167 10289 20244 53000,M
RDU,2025-05-13 20:51,72.00,62.00,70.81,120.00,5.00,0.00,29.83,1009.70,10.00,M,FEW,FEW,SCT,M,3800.00,11000.00,25000.00,M,M,M,M,M,M,M,M,72.00,KRDU 140051Z 12005KT 10SM FEW038 FEW110 SCT250 22/17 A2983 RMK AO2 SLP097 CB DSNT N-SE AND W T02220167,M
RDU,2025-05-13 21:51,71.00,64.00,78.57,130.00,4.00,0.00,29.85,1010.30,10.00,M,FEW,SCT,BKN,M,3800.00,11000.00,25000.00,M,M,M,M,M,M,M,M,71.00,KRDU 140151Z 13004KT 10SM FEW038 SCT110 BKN250 22/18 A2985 RMK AO2 SLP103 CB DSNT N-NE AND W T02170178,M
RDU,2025-05-13 22:51,69.00,64.00,84.12,110.00,4.00,0.00,29.86,1010.90,10.00,M,SCT,SCT,M,M,11000.00,25000.00,M,M,M,M,M,M,M,M,M,69.00,KRDU 140251Z 11004KT 10SM SCT110 SCT250 21/18 A2986 RMK AO2 SLP109 T02060178 51018,M
RDU,2025-05-13 23:51,67.00,63.00,87.00,0.00,0.00,0.00,29.87,1011.10,10.00,M,FEW,FEW,M,M,12000.00,25000.00,M,M,M,M,M,M,M,M,M,67.00,KRDU 140351Z 00000KT 10SM FEW120 FEW250 19/17 A2987 RMK AO2 SLP111 T01940172,M
RDU,2025-05-14 00:51,67.00,64.00,90.10,90.00,3.00,0.00,29.87,1011.10,10.00,M,FEW,FEW,M,M,12000.00,25000.00,M,M,M,M,M,M,M,M,M,67.00,KRDU 140451Z 09003KT 10SM FEW120 FEW250 19/18 A2987 RMK AO2 SLP111 T01940178 402890189,M
RDU,2025-05-14 01:47,66.20,62.60,88.19,150.00,3.00,0.00,29.86,M,0.75,M,BKN,BKN,BKN,BKN,200.00,3500.00,12000.00,25000.00,BR,M,M,M,M,M,M,66.20,KRDU 140547Z 15003KT 3/4SM BR BKN002 BKN035 BKN120 BKN250 19/17 A2986 RMK AO2 SFC VIS 5 FRQ LTG DSNT SW-NW,M
